Unnamed: 0,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
161227,OPTIDX,BANKNIFTY,14-Aug-2019,32200.0,PE,0.0,0.0,0.0,1680.5,3763.1,0.0,0.0,0.0,0.0,01-AUG-2019
161228,OPTIDX,BANKNIFTY,14-Aug-2019,32300.0,PE,0.0,0.0,0.0,1743.45,3862.85,0.0,0.0,0.0,0.0,01-AUG-2019
161229,OPTIDX,BANKNIFTY,14-Aug-2019,32400.0,PE,0.0,0.0,0.0,1807.55,3962.55,0.0,0.0,0.0,0.0,01-AUG-2019
161230,OPTIDX,BANKNIFTY,14-Aug-2019,32500.0,PE,0.0,0.0,0.0,1872.85,4062.35,0.0,0.0,0.0,0.0,01-AUG-2019
161231,OPTIDX,BANKNIFTY,14-Aug-2019,32600.0,PE,0.0,0.0,0.0,1939.25,4162.1,0.0,0.0,0.0,0.0,01-AUG-2019
161232,OPTIDX,BANKNIFTY,14-Aug-2019,32700.0,PE,0.0,0.0,0.0,1699.95,4261.85,0.0,0.0,0.0,0.0,01-AUG-2019
161233,OPTIDX,BANKNIFTY,14-Aug-2019,32800.0,PE,0.0,0.0,0.0,1771.15,4361.6,0.0,0.0,0.0,0.0,01-AUG-2019
161234,OPTIDX,BANKNIFTY,14-Aug-2019,32900.0,PE,0.0,0.0,0.0,1741.8,4461.4,0.0,0.0,0.0,0.0,01-AUG-2019
161235,OPTIDX,BANKNIFTY,14-Aug-2019,33000.0,PE,0.0,0.0,0.0,1705.3,4561.15,0.0,0.0,0.0,0.0,01-AUG-2019
161236,OPTIDX,BANKNIFTY,14-Aug-2019,33100.0,PE,0.0,0.0,0.0,1660.35,4660.95,0.0,0.0,0.0,0.0,01-AUG-2019
161237,OPTIDX,BANKNIFTY,22-Aug-2019,27200.0,CE,0.0,0.0,0.0,1759.2,1395.7,0.0,0.0,0.0,0.0,01-AUG-2019
161238,OPTIDX,BANKNIFTY,22-Aug-2019,27300.0,CE,0.0,0.0,0.0,1670.75,1315.5,0.0,0.0,0.0,0.0,01-AUG-2019
161239,OPTIDX,BANKNIFTY,22-Aug-2019,27400.0,CE,0.0,0.0,0.0,1804.4,1237.45,0.0,0.0,0.0,0.0,01-AUG-2019
161240,OPTIDX,BANKNIFTY,22-Aug-2019,27500.0,CE,0.0,0.0,0.0,1889.5,1161.55,0.0,0.0,0.0,0.0,01-AUG-2019
161241,OPTIDX,BANKNIFTY,22-Aug-2019,27600.0,CE,0.0,0.0,0.0,1805.7,1087.8,0.0,0.0,0.0,0.0,01-AUG-2019
161242,OPTIDX,BANKNIFTY,22-Aug-2019,27700.0,CE,0.0,0.0,0.0,1886.7,1016.7,0.0,0.0,0.0,0.0,01-AUG-2019
161243,OPTIDX,BANKNIFTY,22-Aug-2019,27800.0,CE,0.0,0.0,0.0,1804.5,948.1,0.0,0.0,0.0,0.0,01-AUG-2019
161244,OPTIDX,BANKNIFTY,22-Aug-2019,27900.0,CE,0.0,0.0,0.0,1723.85,882.15,0.0,0.0,0.0,0.0,01-AUG-2019
161245,OPTIDX,BANKNIFTY,22-Aug-2019,28000.0,CE,0.0,0.0,0.0,1644.75,818.85,0.0,0.0,0.0,0.0,01-AUG-2019
161246,OPTIDX,BANKNIFTY,22-Aug-2019,28100.0,CE,0.0,0.0,0.0,1567.4,758.3,0.0,0.0,0.0,0.0,01-AUG-2019
161247,OPTIDX,BANKNIFTY,22-Aug-2019,28200.0,CE,0.0,0.0,0.0,1877.45,700.5,0.0,0.0,0.0,0.0,01-AUG-2019
161248,OPTIDX,BANKNIFTY,22-Aug-2019,28300.0,CE,0.0,0.0,0.0,1795.15,645.55,0.0,0.0,0.0,0.0,01-AUG-2019
161249,OPTIDX,BANKNIFTY,22-Aug-2019,28400.0,CE,0.0,0.0,0.0,1714.4,593.4,0.0,0.0,0.0,0.0,01-AUG-2019
161250,OPTIDX,BANKNIFTY,22-Aug-2019,28500.0,CE,0.0,0.0,0.0,1635.25,543.95,0.0,0.0,0.0,0.0,01-AUG-2019
161251,OPTIDX,BANKNIFTY,22-Aug-2019,28600.0,CE,0.0,0.0,0.0,1557.75,497.45,0.0,0.0,0.0,0.0,01-AUG-2019
161252,OPTIDX,BANKNIFTY,22-Aug-2019,28700.0,CE,0.0,0.0,0.0,1482.05,453.75,0.0,0.0,0.0,0.0,01-AUG-2019
161253,OPTIDX,BANKNIFTY,22-Aug-2019,28800.0,CE,0.0,0.0,0.0,1985.15,412.75,0.0,0.0,0.0,0.0,01-AUG-2019
161254,OPTIDX,BANKNIFTY,22-Aug-2019,28900.0,CE,0.0,0.0,0.0,2051.7,374.5,0.0,0.0,0.0,0.0,01-AUG-2019
161255,OPTIDX,BANKNIFTY,22-Aug-2019,29000.0,CE,0.0,0.0,0.0,2285.3,338.85,0.0,0.0,0.0,0.0,01-AUG-2019
161256,OPTIDX,BANKNIFTY,22-Aug-2019,29100.0,CE,0.0,0.0,0.0,2210.65,305.75,0.0,0.0,0.0,0.0,01-AUG-2019
161257,OPTIDX,BANKNIFTY,22-Aug-2019,29200.0,CE,0.0,0.0,0.0,2308.4,275.15,0.0,0.0,0.0,0.0,01-AUG-2019
161258,OPTIDX,BANKNIFTY,22-Aug-2019,29300.0,CE,0.0,0.0,0.0,2235.3,246.9,0.0,0.0,0.0,0.0,01-AUG-2019
161259,OPTIDX,BANKNIFTY,22-Aug-2019,29400.0,CE,0.0,0.0,0.0,2163.4,222.2,0.0,0.0,0.0,0.0,01-AUG-2019
161260,OPTIDX,BANKNIFTY,22-Aug-2019,29500.0,CE,0.0,0.0,0.0,2091.6,197.45,0.0,0.0,0.0,0.0,01-AUG-2019
161261,OPTIDX,BANKNIFTY,22-Aug-2019,29600.0,CE,0.0,0.0,0.0,2022.4,175.75,0.0,0.0,0.0,0.0,01-AUG-2019
161262,OPTIDX,BANKNIFTY,22-Aug-2019,29700.0,CE,0.0,0.0,0.0,1954.4,156.0,0.0,0.0,0.0,0.0,01-AUG-2019
161263,OPTIDX,BANKNIFTY,22-Aug-2019,29800.0,CE,0.0,0.0,0.0,1887.75,138.05,0.0,0.0,0.0,0.0,01-AUG-2019
161264,OPTIDX,BANKNIFTY,22-Aug-2019,29900.0,CE,0.0,0.0,0.0,1822.4,121.85,0.0,0.0,0.0,0.0,01-AUG-2019
161265,OPTIDX,BANKNIFTY,22-Aug-2019,30000.0,CE,0.0,0.0,0.0,1758.4,107.25,0.0,0.0,0.0,0.0,01-AUG-2019
161266,OPTIDX,BANKNIFTY,22-Aug-2019,30100.0,CE,0.0,0.0,0.0,1695.7,94.1,0.0,0.0,0.0,0.0,01-AUG-2019
161267,OPTIDX,BANKNIFTY,22-Aug-2019,30200.0,CE,0.0,0.0,0.0,1634.4,82.35,0.0,0.0,0.0,0.0,01-AUG-2019
161268,OPTIDX,BANKNIFTY,22-Aug-2019,30300.0,CE,0.0,0.0,0.0,1574.45,71.8,0.0,0.0,0.0,0.0,01-AUG-2019
161269,OPTIDX,BANKNIFTY,22-Aug-2019,30400.0,CE,0.0,0.0,0.0,1515.85,62.5,0.0,0.0,0.0,0.0,01-AUG-2019
161270,OPTIDX,BANKNIFTY,22-Aug-2019,30500.0,CE,0.0,0.0,0.0,225.0,54.2,0.0,0.0,20.0,0.0,01-AUG-2019
161271,OPTIDX,BANKNIFTY,22-Aug-2019,30600.0,CE,0.0,0.0,0.0,1402.85,46.85,0.0,0.0,0.0,0.0,01-AUG-2019
161272,OPTIDX,BANKNIFTY,22-Aug-2019,30700.0,CE,0.0,0.0,0.0,1348.45,40.4,0.0,0.0,0.0,0.0,01-AUG-2019
161273,OPTIDX,BANKNIFTY,22-Aug-2019,30800.0,CE,0.0,0.0,0.0,1295.4,34.75,0.0,0.0,0.0,0.0,01-AUG-2019
161274,OPTIDX,BANKNIFTY,22-Aug-2019,30900.0,CE,0.0,0.0,0.0,1243.8,29.8,0.0,0.0,0.0,0.0,01-AUG-2019
161275,OPTIDX,BANKNIFTY,22-Aug-2019,31000.0,CE,0.0,0.0,0.0,1193.55,25.45,0.0,0.0,0.0,0.0,01-AUG-2019
161276,OPTIDX,BANKNIFTY,22-Aug-2019,31100.0,CE,0.0,0.0,0.0,1144.55,21.7,0.0,0.0,0.0,0.0,01-AUG-2019
161277,OPTIDX,BANKNIFTY,22-Aug-2019,31200.0,CE,0.0,0.0,0.0,1097.1,18.45,0.0,0.0,0.0,0.0,01-AUG-2019
161278,OPTIDX,BANKNIFTY,22-Aug-2019,31300.0,CE,0.0,0.0,0.0,1051.0,15.65,0.0,0.0,0.0,0.0,01-AUG-2019
161279,OPTIDX,BANKNIFTY,22-Aug-2019,31400.0,CE,0.0,0.0,0.0,1006.25,13.2,0.0,0.0,0.0,0.0,01-AUG-2019
161280,OPTIDX,BANKNIFTY,22-Aug-2019,31500.0,CE,0.0,0.0,0.0,962.9,11.15,0.0,0.0,0.0,0.0,01-AUG-2019
161281,OPTIDX,BANKNIFTY,22-Aug-2019,31600.0,CE,0.0,0.0,0.0,920.85,9.35,0.0,0.0,0.0,0.0,01-AUG-2019
161282,OPTIDX,BANKNIFTY,22-Aug-2019,31700.0,CE,0.0,0.0,0.0,880.15,7.85,0.0,0.0,0.0,0.0,01-AUG-2019
161283,OPTIDX,BANKNIFTY,22-Aug-2019,31800.0,CE,0.0,0.0,0.0,840.75,6.55,0.0,0.0,0.0,0.0,01-AUG-2019
161284,OPTIDX,BANKNIFTY,22-Aug-2019,31900.0,CE,0.0,0.0,0.0,802.7,5.45,0.0,0.0,0.0,0.0,01-AUG-2019
161285,OPTIDX,BANKNIFTY,22-Aug-2019,32000.0,CE,0.0,0.0,0.0,765.9,4.55,0.0,0.0,0.0,0.0,01-AUG-2019
161286,OPTIDX,BANKNIFTY,22-Aug-2019,32100.0,CE,0.0,0.0,0.0,730.4,3.75,0.0,0.0,0.0,0.0,01-AUG-2019
161287,OPTIDX,BANKNIFTY,22-Aug-2019,32200.0,CE,0.0,0.0,0.0,696.1,3.1,0.0,0.0,0.0,0.0,01-AUG-2019
161288,OPTIDX,BANKNIFTY,22-Aug-2019,32300.0,CE,0.0,0.0,0.0,663.05,2.55,0.0,0.0,0.0,0.0,01-AUG-2019
161289,OPTIDX,BANKNIFTY,22-Aug-2019,32400.0,CE,0.0,0.0,0.0,631.2,2.1,0.0,0.0,0.0,0.0,01-AUG-2019
161290,OPTIDX,BANKNIFTY,22-Aug-2019,32500.0,CE,0.0,0.0,0.0,601.25,1.75,0.0,0.0,0.0,0.0,01-AUG-2019
161291,OPTIDX,BANKNIFTY,22-Aug-2019,32600.0,CE,0.0,0.0,0.0,568.9,1.4,0.0,0.0,0.0,0.0,01-AUG-2019
161292,OPTIDX,BANKNIFTY,22-Aug-2019,32700.0,CE,0.0,0.0,0.0,537.9,1.15,0.0,0.0,0.0,0.0,01-AUG-2019
161293,OPTIDX,BANKNIFTY,22-Aug-2019,32800.0,CE,0.0,0.0,0.0,508.15,0.95,0.0,0.0,0.0,0.0,01-AUG-2019
161294,OPTIDX,BANKNIFTY,22-Aug-2019,32900.0,CE,0.0,0.0,0.0,479.5,0.75,0.0,0.0,0.0,0.0,01-AUG-2019
161295,OPTIDX,BANKNIFTY,22-Aug-2019,33000.0,CE,0.0,0.0,0.0,419.3,0.65,0.0,0.0,0.0,0.0,01-AUG-2019
161296,OPTIDX,BANKNIFTY,22-Aug-2019,33100.0,CE,0.0,0.0,0.0,351.9,0.5,0.0,0.0,0.0,0.0,01-AUG-2019
161297,OPTIDX,BANKNIFTY,22-Aug-2019,27200.0,PE,0.0,0.0,0.0,63.1,133.15,0.0,0.0,0.0,0.0,01-AUG-2019
161298,OPTIDX,BANKNIFTY,22-Aug-2019,27300.0,PE,0.0,0.0,0.0,74.25,152.6,0.0,0.0,0.0,0.0,01-AUG-2019
161299,OPTIDX,BANKNIFTY,22-Aug-2019,27400.0,PE,0.0,0.0,0.0,118.8,174.2,0.0,0.0,0.0,0.0,01-AUG-2019
161300,OPTIDX,BANKNIFTY,22-Aug-2019,27500.0,PE,0.0,0.0,0.0,122.75,197.95,0.0,0.0,0.0,0.0,01-AUG-2019
161301,OPTIDX,BANKNIFTY,22-Aug-2019,27600.0,PE,0.0,0.0,0.0,138.45,223.85,0.0,0.0,0.0,0.0,01-AUG-2019
161302,OPTIDX,BANKNIFTY,22-Aug-2019,27700.0,PE,0.0,0.0,0.0,144.8,252.4,0.0,0.0,0.0,0.0,01-AUG-2019
161303,OPTIDX,BANKNIFTY,22-Aug-2019,27800.0,PE,0.0,0.0,0.0,162.05,283.45,0.0,0.0,0.0,0.0,01-AUG-2019
161304,OPTIDX,BANKNIFTY,22-Aug-2019,27900.0,PE,0.0,0.0,0.0,180.8,317.15,0.0,0.0,0.0,0.0,01-AUG-2019
161305,OPTIDX,BANKNIFTY,22-Aug-2019,28000.0,PE,0.0,0.0,0.0,201.2,353.5,0.0,0.0,0.0,0.0,01-AUG-2019
161306,OPTIDX,BANKNIFTY,22-Aug-2019,28100.0,PE,0.0,0.0,0.0,223.25,392.6,0.0,0.0,0.0,0.0,01-AUG-2019
161307,OPTIDX,BANKNIFTY,22-Aug-2019,28200.0,PE,0.0,0.0,0.0,142.45,434.45,0.0,0.0,0.0,0.0,01-AUG-2019
161308,OPTIDX,BANKNIFTY,22-Aug-2019,28300.0,PE,0.0,0.0,0.0,159.55,479.15,0.0,0.0,0.0,0.0,01-AUG-2019
161309,OPTIDX,BANKNIFTY,22-Aug-2019,28400.0,PE,0.0,0.0,0.0,178.2,526.65,0.0,0.0,0.0,0.0,01-AUG-2019
161310,OPTIDX,BANKNIFTY,22-Aug-2019,28500.0,PE,0.0,0.0,0.0,388.0,576.85,0.0,0.0,20.0,0.0,01-AUG-2019
161311,OPTIDX,BANKNIFTY,22-Aug-2019,28600.0,PE,0.0,0.0,0.0,220.4,630.0,0.0,0.0,0.0,0.0,01-AUG-2019
161312,OPTIDX,BANKNIFTY,22-Aug-2019,28700.0,PE,0.0,0.0,0.0,278.0,685.95,0.0,0.0,0.0,0.0,01-AUG-2019
161313,OPTIDX,BANKNIFTY,22-Aug-2019,28800.0,PE,0.0,0.0,0.0,137.8,744.6,0.0,0.0,0.0,0.0,01-AUG-2019
161314,OPTIDX,BANKNIFTY,22-Aug-2019,28900.0,PE,0.0,0.0,0.0,200.0,806.0,0.0,0.0,0.0,0.0,01-AUG-2019
161315,OPTIDX,BANKNIFTY,22-Aug-2019,29000.0,PE,0.0,0.0,0.0,338.4,870.0,0.0,0.0,0.0,0.0,01-AUG-2019
161316,OPTIDX,BANKNIFTY,22-Aug-2019,29100.0,PE,0.0,0.0,0.0,362.65,936.55,0.0,0.0,0.0,0.0,01-AUG-2019
161317,OPTIDX,BANKNIFTY,22-Aug-2019,29200.0,PE,0.0,0.0,0.0,391.1,1005.6,0.0,0.0,0.0,0.0,01-AUG-2019
161318,OPTIDX,BANKNIFTY,22-Aug-2019,29300.0,PE,0.0,0.0,0.0,416.8,1077.0,0.0,0.0,0.0,0.0,01-AUG-2019
161319,OPTIDX,BANKNIFTY,22-Aug-2019,29400.0,PE,0.0,0.0,0.0,443.75,1151.95,0.0,0.0,0.0,0.0,01-AUG-2019
161320,OPTIDX,BANKNIFTY,22-Aug-2019,29500.0,PE,0.0,0.0,0.0,470.85,1226.85,0.0,0.0,0.0,0.0,01-AUG-2019
161321,OPTIDX,BANKNIFTY,22-Aug-2019,29600.0,PE,0.0,0.0,0.0,500.45,1304.8,0.0,0.0,0.0,0.0,01-AUG-2019
161322,OPTIDX,BANKNIFTY,22-Aug-2019,29700.0,PE,0.0,0.0,0.0,531.35,1384.7,0.0,0.0,0.0,0.0,01-AUG-2019
161323,OPTIDX,BANKNIFTY,22-Aug-2019,29800.0,PE,0.0,0.0,0.0,563.5,1466.4,0.0,0.0,0.0,0.0,01-AUG-2019
161324,OPTIDX,BANKNIFTY,22-Aug-2019,29900.0,PE,0.0,0.0,0.0,597.0,1549.85,0.0,0.0,0.0,0.0,01-AUG-2019
161325,OPTIDX,BANKNIFTY,22-Aug-2019,30000.0,PE,0.0,0.0,0.0,631.85,1634.9,0.0,0.0,0.0,0.0,01-AUG-2019
161326,OPTIDX,BANKNIFTY,22-Aug-2019,30100.0,PE,0.0,0.0,0.0,668.05,1721.4,0.0,0.0,0.0,0.0,01-AUG-2019
161327,OPTIDX,BANKNIFTY,22-Aug-2019,30200.0,PE,0.0,0.0,0.0,705.55,1809.25,0.0,0.0,0.0,0.0,01-AUG-2019
161328,OPTIDX,BANKNIFTY,22-Aug-2019,30300.0,PE,0.0,0.0,0.0,744.45,1898.4,0.0,0.0,0.0,0.0,01-AUG-2019
161329,OPTIDX,BANKNIFTY,22-Aug-2019,30400.0,PE,0.0,0.0,0.0,784.7,1988.7,0.0,0.0,0.0,0.0,01-AUG-2019
161330,OPTIDX,BANKNIFTY,22-Aug-2019,30500.0,PE,0.0,0.0,0.0,826.35,2080.1,0.0,0.0,0.0,0.0,01-AUG-2019
161331,OPTIDX,BANKNIFTY,22-Aug-2019,30600.0,PE,0.0,0.0,0.0,580.7,2172.4,0.0,0.0,20.0,0.0,01-AUG-2019
161332,OPTIDX,BANKNIFTY,22-Aug-2019,30700.0,PE,0.0,0.0,0.0,913.85,2265.6,0.0,0.0,0.0,0.0,01-AUG-2019
161333,OPTIDX,BANKNIFTY,22-Aug-2019,30800.0,PE,0.0,0.0,0.0,959.65,2359.6,0.0,0.0,0.0,0.0,01-AUG-2019
161334,OPTIDX,BANKNIFTY,22-Aug-2019,30900.0,PE,0.0,0.0,0.0,1006.9,2454.3,0.0,0.0,0.0,0.0,01-AUG-2019
161335,OPTIDX,BANKNIFTY,22-Aug-2019,31000.0,PE,0.0,0.0,0.0,1055.5,2549.6,0.0,0.0,0.0,0.0,01-AUG-2019
161336,OPTIDX,BANKNIFTY,22-Aug-2019,31100.0,PE,0.0,0.0,0.0,1105.35,2645.5,0.0,0.0,0.0,0.0,01-AUG-2019
161337,OPTIDX,BANKNIFTY,22-Aug-2019,31200.0,PE,0.0,0.0,0.0,1156.75,2741.9,0.0,0.0,0.0,0.0,01-AUG-2019
161338,OPTIDX,BANKNIFTY,22-Aug-2019,31300.0,PE,0.0,0.0,0.0,1209.5,2838.75,0.0,0.0,0.0,0.0,01-AUG-2019
161339,OPTIDX,BANKNIFTY,22-Aug-2019,31400.0,PE,0.0,0.0,0.0,1263.6,2935.95,0.0,0.0,0.0,0.0,01-AUG-2019
161340,OPTIDX,BANKNIFTY,22-Aug-2019,31500.0,PE,0.0,0.0,0.0,1319.05,3033.55,0.0,0.0,0.0,0.0,01-AUG-2019
161341,OPTIDX,BANKNIFTY,22-Aug-2019,31600.0,PE,0.0,0.0,0.0,1375.9,3131.4,0.0,0.0,0.0,0.0,01-AUG-2019
161342,OPTIDX,BANKNIFTY,22-Aug-2019,31700.0,PE,0.0,0.0,0.0,1434.05,3229.55,0.0,0.0,0.0,0.0,01-AUG-2019
161343,OPTIDX,BANKNIFTY,22-Aug-2019,31800.0,PE,0.0,0.0,0.0,1493.5,3327.9,0.0,0.0,0.0,0.0,01-AUG-2019
161344,OPTIDX,BANKNIFTY,22-Aug-2019,31900.0,PE,0.0,0.0,0.0,1554.25,3426.45,0.0,0.0,0.0,0.0,01-AUG-2019
161345,OPTIDX,BANKNIFTY,22-Aug-2019,32000.0,PE,0.0,0.0,0.0,1616.35,3525.2,0.0,0.0,0.0,0.0,01-AUG-2019
161346,OPTIDX,BANKNIFTY,22-Aug-2019,32100.0,PE,0.0,0.0,0.0,1679.65,3624.05,0.0,0.0,0.0,0.0,01-AUG-2019
161347,OPTIDX,BANKNIFTY,22-Aug-2019,32200.0,PE,0.0,0.0,0.0,1744.2,3723.05,0.0,0.0,0.0,0.0,01-AUG-2019
161348,OPTIDX,BANKNIFTY,22-Aug-2019,32300.0,PE,0.0,0.0,0.0,1810.0,3822.15,0.0,0.0,0.0,0.0,01-AUG-2019
161349,OPTIDX,BANKNIFTY,22-Aug-2019,32400.0,PE,0.0,0.0,0.0,1877.05,3921.35,0.0,0.0,0.0,0.0,01-AUG-2019
161350,OPTIDX,BANKNIFTY,22-Aug-2019,32500.0,PE,0.0,0.0,0.0,1598.15,4020.6,0.0,0.0,0.0,0.0,01-AUG-2019
161351,OPTIDX,BANKNIFTY,22-Aug-2019,32600.0,PE,0.0,0.0,0.0,1664.7,4119.95,0.0,0.0,0.0,0.0,01-AUG-2019
161352,OPTIDX,BANKNIFTY,22-Aug-2019,32700.0,PE,0.0,0.0,0.0,1732.65,4219.35,0.0,0.0,0.0,0.0,01-AUG-2019
161353,OPTIDX,BANKNIFTY,22-Aug-2019,32800.0,PE,0.0,0.0,0.0,1801.9,4318.8,0.0,0.0,0.0,0.0,01-AUG-2019
161354,OPTIDX,BANKNIFTY,22-Aug-2019,32900.0,PE,0.0,0.0,0.0,1770.5,4418.25,0.0,0.0,0.0,0.0,01-AUG-2019
161355,OPTIDX,BANKNIFTY,22-Aug-2019,33000.0,PE,0.0,0.0,0.0,1730.8,4517.75,0.0,0.0,0.0,0.0,01-AUG-2019
161356,OPTIDX,BANKNIFTY,22-Aug-2019,33100.0,PE,0.0,0.0,0.0,1682.35,4617.3,0.0,0.0,0.0,0.0,01-AUG-2019
161357,OPTIDX,BANKNIFTY,29-Aug-2019,27200.0,CE,1710.1,1804.1,1300.0,1320.0,1479.15,12.0,68.69,600.0,200.0,01-AUG-2019
161358,OPTIDX,BANKNIFTY,29-Aug-2019,27300.0,CE,0.0,0.0,0.0,1737.85,1402.0,0.0,0.0,0.0,0.0,01-AUG-2019
161359,OPTIDX,BANKNIFTY,29-Aug-2019,27400.0,CE,1355.85,1355.85,1171.0,1171.0,1327.85,4.0,22.95,2240.0,-20.0,01-AUG-2019
161360,OPTIDX,BANKNIFTY,29-Aug-2019,27500.0,CE,1480.0,1525.0,1009.0,1242.45,1242.45,511.0,2931.27,52620.0,2520.0,01-AUG-2019
161361,OPTIDX,BANKNIFTY,29-Aug-2019,27600.0,CE,1067.5,1128.7,1065.0,1128.7,1182.25,15.0,86.03,300.0,300.0,01-AUG-2019
161362,OPTIDX,BANKNIFTY,29-Aug-2019,27700.0,CE,0.0,0.0,0.0,1440.9,1113.35,0.0,0.0,4220.0,0.0,01-AUG-2019
161363,OPTIDX,BANKNIFTY,29-Aug-2019,27800.0,CE,0.0,0.0,0.0,1882.65,1046.75,0.0,0.0,0.0,0.0,01-AUG-2019
161364,OPTIDX,BANKNIFTY,29-Aug-2019,27900.0,CE,855.9,855.9,850.0,850.0,850.0,6.0,34.5,120.0,120.0,01-AUG-2019
161365,OPTIDX,BANKNIFTY,29-Aug-2019,28000.0,CE,1065.0,1083.0,680.0,848.15,848.15,3430.0,19785.59,56280.0,22240.0,01-AUG-2019
161366,OPTIDX,BANKNIFTY,29-Aug-2019,28100.0,CE,729.5,729.5,428.0,428.0,428.0,3.0,17.22,20.0,20.0,01-AUG-2019
161367,OPTIDX,BANKNIFTY,29-Aug-2019,28200.0,CE,900.0,936.15,572.0,699.95,699.95,357.0,2065.92,2700.0,-960.0,01-AUG-2019
161368,OPTIDX,BANKNIFTY,29-Aug-2019,28300.0,CE,742.0,742.0,527.8,669.1,669.1,233.0,1348.31,1700.0,1700.0,01-AUG-2019
161369,OPTIDX,BANKNIFTY,29-Aug-2019,28400.0,CE,669.2,690.0,461.2,624.05,624.05,386.0,2235.46,3140.0,3120.0,01-AUG-2019
161370,OPTIDX,BANKNIFTY,29-Aug-2019,28500.0,CE,699.15,759.6,424.2,541.15,541.15,13521.0,78545.0,86160.0,41300.0,01-AUG-2019
161371,OPTIDX,BANKNIFTY,29-Aug-2019,28600.0,CE,645.0,684.1,375.95,498.5,498.5,715.0,4162.31,4180.0,3580.0,01-AUG-2019
161372,OPTIDX,BANKNIFTY,29-Aug-2019,28700.0,CE,564.9,620.0,329.1,445.5,445.5,622.0,3628.53,5100.0,2540.0,01-AUG-2019
161373,OPTIDX,BANKNIFTY,29-Aug-2019,28800.0,CE,542.95,570.0,300.05,360.15,360.15,3040.0,17753.88,28080.0,23920.0,01-AUG-2019
161374,OPTIDX,BANKNIFTY,29-Aug-2019,28900.0,CE,497.45,508.4,264.0,351.15,351.15,952.0,5578.7,9560.0,4220.0,01-AUG-2019
161375,OPTIDX,BANKNIFTY,29-Aug-2019,29000.0,CE,439.6,466.65,238.1,314.6,314.6,28341.0,166290.54,497960.0,79540.0,01-AUG-2019
161376,OPTIDX,BANKNIFTY,29-Aug-2019,29100.0,CE,372.0,408.5,206.0,279.5,279.5,945.0,5556.86,16360.0,4800.0,01-AUG-2019
161377,OPTIDX,BANKNIFTY,29-Aug-2019,29200.0,CE,355.0,357.6,174.4,237.3,237.3,1857.0,10942.98,23220.0,3220.0,01-AUG-2019
161378,OPTIDX,BANKNIFTY,29-Aug-2019,29300.0,CE,295.0,312.4,148.85,204.65,204.65,880.0,5196.14,13900.0,160.0,01-AUG-2019
161379,OPTIDX,BANKNIFTY,29-Aug-2019,29400.0,CE,239.0,272.35,132.0,164.0,164.0,869.0,5144.93,13180.0,-1920.0,01-AUG-2019
161380,OPTIDX,BANKNIFTY,29-Aug-2019,29500.0,CE,214.95,235.75,111.7,150.6,150.6,33291.0,197536.29,259800.0,52620.0,01-AUG-2019
161381,OPTIDX,BANKNIFTY,29-Aug-2019,29600.0,CE,190.0,200.55,91.65,134.25,134.25,446.0,2652.39,8600.0,-920.0,01-AUG-2019
161382,OPTIDX,BANKNIFTY,29-Aug-2019,29700.0,CE,161.95,171.7,86.0,111.45,111.45,1087.0,6485.16,10980.0,-7140.0,01-AUG-2019
161383,OPTIDX,BANKNIFTY,29-Aug-2019,29800.0,CE,150.0,150.0,76.5,93.2,93.2,842.0,5036.62,7860.0,-1940.0,01-AUG-2019
161384,OPTIDX,BANKNIFTY,29-Aug-2019,29900.0,CE,115.5,118.75,64.1,80.0,80.0,554.0,3322.47,6720.0,2100.0,01-AUG-2019
161385,OPTIDX,BANKNIFTY,29-Aug-2019,30000.0,CE,87.6,100.25,50.25,67.25,67.25,30020.0,180580.72,345780.0,81280.0,01-AUG-2019
161386,OPTIDX,BANKNIFTY,29-Aug-2019,30100.0,CE,80.35,83.2,46.35,56.0,56.0,429.0,2588.11,4180.0,-1240.0,01-AUG-2019
161387,OPTIDX,BANKNIFTY,29-Aug-2019,30200.0,CE,85.0,85.0,39.95,44.6,44.6,896.0,5420.78,6240.0,-2080.0,01-AUG-2019
161388,OPTIDX,BANKNIFTY,29-Aug-2019,30300.0,CE,53.0,55.45,24.2,39.7,39.7,466.0,2827.94,5220.0,-1820.0,01-AUG-2019
161389,OPTIDX,BANKNIFTY,29-Aug-2019,30400.0,CE,38.75,46.8,24.35,32.95,32.95,220.0,1339.07,4320.0,400.0,01-AUG-2019
161390,OPTIDX,BANKNIFTY,29-Aug-2019,30500.0,CE,35.0,37.95,20.1,24.15,24.15,17994.0,109862.26,485060.0,22180.0,01-AUG-2019
161391,OPTIDX,BANKNIFTY,29-Aug-2019,30600.0,CE,29.65,30.15,21.2,25.25,25.25,104.0,636.99,3420.0,880.0,01-AUG-2019
161392,OPTIDX,BANKNIFTY,29-Aug-2019,30700.0,CE,25.0,31.95,16.05,18.3,18.3,15.0,92.16,2920.0,100.0,01-AUG-2019
